"EC1A 1AA",10,531131,182382,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1AH",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1AZ",10,531070,182310,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1BB",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1DN",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1DU",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1HQ",10,532008,181428,"E92000001","E19000003","E18000007","","E09000001","E05009304"
"EC1A 1TA",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1TB",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1TF",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1TG",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1TR",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1TU",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1TW",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1UD",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1UE",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1UF",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1UH",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1UW",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1UZ",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1WX",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1WZ",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XE",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XF",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XG",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XH",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XN",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XQ",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XR",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XS",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XT",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XU",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XW",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XY",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1XZ",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1YA",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1YD",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1YF",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
"EC1A 1YJ",10,531073,182317,"E92000001","E19000003","E18000007","","E09000019","E05013702"
