"LU1 1AA",10,508653,221332,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1AR",10,508532,221403,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1BB",10,508681,221308,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1BE",10,508596,221435,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1BH",10,508651,221265,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1BL",10,508541,221252,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1BN",10,508429,221656,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1BP",10,508761,221357,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1BQ",10,508699,221545,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1BT",10,508247,221906,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1BU",10,508177,221560,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1BW",10,508330,221805,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1BX",10,507865,221223,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1BY",10,507834,221271,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1BZ",10,507777,221245,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1DD",10,508200,221962,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DE",10,506912,221955,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1DF",10,508357,221645,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DG",10,508227,221682,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DH",10,507994,221767,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DJ",10,508310,221751,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DL",10,508164,221850,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DN",10,508144,221869,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DP",10,508093,221913,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DQ",10,508198,221826,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DS",10,508401,221652,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DT",10,508269,221753,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DU",10,508620,221116,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1DW",10,508115,221895,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1DX",10,508727,221356,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1DY",10,508678,221404,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1EF",10,508467,221692,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1EH",10,508374,221817,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1EL",10,508820,221377,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1EN",10,508462,221838,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1EW",10,508262,221959,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1EX",10,508238,221977,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1EZ",10,508428,221735,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FA",10,508715,221497,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FF",10,506488,221863,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1FG",10,508637,221254,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1FH",10,508826,221567,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FJ",10,508358,221679,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1FL",10,506488,221863,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1FN",10,508585,221164,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1FQ",10,508823,221576,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FR",10,508832,221534,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FS",10,508798,221576,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FT",10,508781,221577,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FU",10,508720,221024,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1FW",10,507193,221915,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1GZ",10,508671,221232,"E92000001","E19000001","E18000006","","E06000032","E05014742"
"LU1 1HA",10,508490,221794,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1HB",10,508421,221880,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1HD",10,508297,221983,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1HE",10,508303,222028,"E92000001","E19000001","E18000006","","E06000032","E05014736"
"LU1 1HG",10,508376,221924,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1HH",10,508642,221515,"E92000001","E19000001","E18000006","","E06000032","E05014739"
"LU1 1HJ",10,506399,221957,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1HL",10,506424,222099,"E92000001","E19000001","E18000006","","E06000032","E05014741"
"LU1 1HP",10,508524,221785,"E92000001","E19000001","E18000006","","E06000032","E05014739"
