"CV1 1AH",10,433469,279255,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1AJ",10,433370,279440,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1AL",10,433275,279376,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1AN",10,433275,279376,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1AP",10,433275,279376,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1AQ",10,433275,279376,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1AR",10,433415,279422,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DD",10,433303,278971,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DE",10,433315,279038,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DF",10,433226,278871,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DG",10,433180,278797,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DL",10,433197,278908,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DN",10,433147,278959,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DS",10,433132,279001,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DX",10,433168,279043,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1DY",10,433072,278587,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1EE",10,433199,278722,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1EJ",10,433153,278655,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1ET",10,433123,278635,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1EU",10,433123,278635,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1EX",10,433180,278682,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1EY",10,433080,278595,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FD",10,433367,279126,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FE",10,433503,279154,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FJ",10,433456,279194,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FL",10,433485,279172,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FN",10,433382,279251,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FQ",10,433383,278949,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FS",10,433349,278977,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FX",10,433249,279093,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FY",10,433210,279138,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1FZ",10,433239,279205,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1GF",10,433155,279104,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1GG",10,433214,279184,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1GS",10,433150,279204,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1GU",10,433243,279276,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1GX",10,433130,279162,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1HF",10,433377,279141,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1HG",10,433413,279168,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1HL",10,433386,279230,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1HN",10,433357,279223,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1HT",10,433288,279452,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1HU",10,433321,279384,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1JA",10,433566,279269,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1JB",10,433413,279276,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1JD",10,433416,279311,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1JN",10,433370,279440,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1JQ",10,433542,279404,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1JR",10,433514,279370,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1JS",10,433495,279506,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1LA",10,433392,278899,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1LB",10,433364,278871,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1LF",10,433323,278871,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1LH",10,433216,278791,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1LL",10,433446,278974,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1LN",10,433464,279042,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NA",10,433407,279086,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NB",10,433351,279071,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NE",10,433396,278954,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NF",10,433349,278977,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NG",10,433349,278977,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NH",10,433349,278977,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NQ",10,433103,279038,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1NR",10,433103,279038,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1PB",10,433029,279009,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1QL",10,433279,279178,"E92000001","E19000001","E18000005","","E08000026","E05001228"
"CV1 1QS",10,433282,279138,"E92000001","E19000001","E18000005","","E08000026","E05001228"
