"SW10 0AA",10,526506,176966,"E92000001","E19000003","E18000007","","E09000013","E05013747"
"SW10 0AB",10,526275,177037,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0AD",10,526433,177902,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AE",10,526423,177883,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AF",10,526266,177401,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AG",10,526444,177887,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AH",10,526447,177859,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AJ",10,526479,177898,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AL",10,526462,177823,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AN",10,526495,177801,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AP",10,526495,177801,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AQ",10,526464,177869,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AR",10,526495,177801,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AS",10,526495,177801,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AU",10,526543,177829,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AW",10,526495,177801,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AX",10,526551,177761,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AY",10,526611,177707,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0AZ",10,526640,177726,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0BB",10,526634,177559,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0BD",10,526310,176738,"E92000001","E19000003","E18000007","","E09000013","E05013747"
"SW10 0BE",10,526467,176961,"E92000001","E19000003","E18000007","","E09000013","E05013747"
"SW10 0BF",10,526448,176938,"E92000001","E19000003","E18000007","","E09000013","E05013747"
"SW10 0BG",10,526433,177832,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0BH",10,526510,177762,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0BJ",10,526540,177744,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0BL",10,526556,177699,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0BN",10,526618,177543,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0BP",10,526596,177466,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0BQ",10,526488,177781,"E92000001","E19000003","E18000007","","E09000020","E05009405"
"SW10 0BS",10,526629,177505,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0BT",10,526673,177534,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0BU",10,526715,177563,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0BW",10,526539,177490,"E92000001","E19000003","E18000007","","E09000020","E05009391"
"SW10 0BX",10,526727,177602,"E92000001","E19000003","E18000007","","E09000020","E05009391"
