"WS1 1AA",10,401365,298688,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1AB",10,401522,299029,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1AE",10,401461,298659,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1AF",10,401482,298800,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DA",10,401354,298637,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DB",10,401393,298740,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DD",10,401356,298644,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DE",10,401447,298537,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DG",10,401394,298731,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DH",10,401495,298718,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DP",10,401396,298550,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1DQ",10,401394,298731,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1EG",10,401546,298937,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1EJ",10,401450,298538,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1EN",10,401555,298975,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1EP",10,401432,298526,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1ER",10,401209,298537,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1EU",10,401394,298731,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1EW",10,401388,298507,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1EX",10,401410,298524,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1HP",10,401398,298517,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1HR",10,401531,298551,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1JA",10,401586,298534,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1JG",10,401605,298525,"E92000001","E19000001","E18000005","","E08000030","E05001316"
"WS1 1JJ",10,401605,298503,"E92000001","E19000001","E18000005","","E08000030","E05001316"
