"HU1 1AA",10,510050,428808,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AL",10,509926,428399,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AN",10,509896,428380,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AP",10,509958,428338,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AR",10,509994,428336,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AS",10,509854,428318,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AT",10,509936,428346,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AU",10,509906,428322,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AW",10,509992,428347,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AX",10,509928,428368,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AY",10,510130,428611,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1AZ",10,509909,428111,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1BE",10,510040,428546,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1BH",10,510099,428367,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1BJ",10,510180,428680,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1DB",10,509995,428756,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1EA",10,510060,428684,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1ED",10,509996,428737,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1EJ",10,510046,428761,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1EL",10,510075,428735,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1EN",10,510037,428720,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1EP",10,510128,428884,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1ER",10,510008,428749,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1EW",10,510314,428927,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1HA",10,510241,428990,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1HB",10,510177,428932,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1HJ",10,510001,428919,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1HP",10,510045,428915,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1HT",10,509995,428658,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1JE",10,509973,428662,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1JG",10,509997,428686,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1JU",10,509992,428639,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1LA",10,510081,428650,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1LF",10,510113,428666,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1NE",10,510194,428819,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1NG",10,510314,428895,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1NH",10,510287,428853,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1NP",10,510252,429038,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1NQ",10,510173,428741,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1NR",10,510300,428916,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1PA",10,510135,428711,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1PD",10,510070,428721,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1PE",10,510066,428712,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1PS",10,510167,428654,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1PT",10,510179,428673,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1PW",10,510235,428698,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1QE",10,510184,428559,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1QJ",10,510193,428611,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1RD",10,510034,428476,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1RH",10,510013,428623,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1RP",10,509963,428589,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1RQ",10,510018,428628,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1RR",10,509919,428517,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1RS",10,510052,428622,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1SB",10,510124,428780,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1SD",10,509869,428459,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1SE",10,509887,428481,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1SH",10,509956,428457,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1TB",10,509831,428310,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1TF",10,510038,428225,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1TG",10,509917,428282,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1TH",10,509978,428301,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1TJ",10,509829,428396,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1TU",10,509940,428262,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1UD",10,509879,428225,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1UF",10,509945,428229,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1UH",10,509818,428186,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1UJ",10,510020,428193,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1UU",10,510068,428254,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1UY",10,510212,428851,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1UZ",10,509904,428174,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1WB",10,510461,428821,"E92000001","E19000001","E18000003","","E06000010","E05011531"
"HU1 1WZ",10,510461,428821,"E92000001","E19000001","E18000003","","E06000010","E05011531"
"HU1 1XA",10,510007,428277,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1XD",10,510017,428211,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1XE",10,509963,428177,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1XF",10,510461,428821,"E92000001","E19000001","E18000003","","E06000010","E05011531"
"HU1 1XJ",10,509983,428761,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1XR",10,509986,428724,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1XW",10,510032,428747,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1YG",10,510098,428760,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1YP",10,509935,428764,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1YT",10,509988,428737,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1YU",10,509932,428771,"E92000001","E19000001","E18000003","","E06000010","E05011541"
"HU1 1ZA",10,509923,428235,"E92000001","E19000001","E18000003","","E06000010","E05011541"
